Keuwl Accelerometer Data File
2024-04-30 17:10:56
""
"Time (s), X (m/s2), Y (m/s2), Z (m/s2), R (m/s2), Theta (deg), Phi (deg)"
"0.7900763,0.672383,8.745169,4.388138,9.807438,63.421112,85.603394"
"0.7925949,0.665205,8.766704,4.354638,9.811242,63.650749,85.660797"
"0.7951109,0.646062,8.769096,4.385745,9.825945,63.490685,85.786354"
"0.7976268,0.684347,8.788239,4.359424,9.833923,63.685081,85.547318"
"0.8001428,0.658026,8.773883,4.368995,9.823550,63.592842,85.710945"
"0.8026587,0.674776,8.769096,4.364209,9.818284,63.608765,85.599800"
"0.8051747,0.643669,8.766704,4.357031,9.810867,63.634068,85.800758"
"0.8076907,0.646062,8.761918,4.404887,9.828104,63.372192,85.782913"
"0.8102067,0.667598,8.742776,4.390531,9.806048,63.401417,85.633377"
"0.8127082,0.650848,8.761918,4.390531,9.821994,63.447983,85.751793"
"0.8152238,0.626920,8.785847,4.404887,9.848206,63.430813,85.918541"
"0.8177394,0.581157,8.747561,4.426423,9.820936,63.210567,86.199059"
"0.8202550,0.583550,8.728418,4.426423,9.804031,63.160675,86.175110"
"0.8227706,0.588335,8.721240,4.452744,9.809847,63.005463,86.140671"
"0.8252863,0.600299,8.769096,4.412066,9.834823,63.345028,86.083855"
"0.8278018,0.585942,8.742776,4.407280,9.808343,63.298656,86.165764"
"0.8303174,0.602991,8.716455,4.455137,9.807570,62.982994,86.042671"
"0.8328275,0.607777,8.735598,4.455137,9.824882,63.034462,86.020073"
"0.8353430,0.602991,8.706883,4.447958,9.795803,62.995033,86.038330"
"0.8378585,0.597907,8.682656,4.428816,9.765266,63.029778,86.060707"
"0.8403739,0.585942,8.685049,4.431209,9.767754,63.021450,86.140350"
"0.8428894,0.581157,8.702098,4.383352,9.761046,63.316238,86.179260"
"0.8454049,0.571586,8.682656,4.424030,9.761520,63.050102,86.233612"
"0.8479204,0.562014,8.656335,4.419244,9.735384,63.003483,86.285271"
"0.8504358,0.550050,8.714062,4.443172,9.796898,63.029705,86.388161"
"0.8529809,0.564407,8.714062,4.428816,9.791213,63.107014,86.294144"
"0.8555055,0.573978,8.709276,4.414459,9.781022,63.171017,86.229416"
"0.8580219,0.559621,8.754740,4.402494,9.815325,63.350414,86.342506"
"0.8605384,0.566800,8.752347,4.412066,9.817900,63.295448,86.294716"
"0.8630548,0.530908,8.737990,4.433601,9.812806,63.139622,86.523064"
"0.8655712,0.540479,8.781061,4.445565,9.857089,63.192020,86.477859"
"0.8680876,0.562014,8.740383,4.414459,9.808038,63.250809,86.320900"
"0.8706040,0.559621,8.761918,4.397709,9.819584,63.394119,86.345497"
"0.8731186,0.557229,8.733205,4.400102,9.794910,63.306137,86.349152"
"0.8756350,0.585942,8.769096,4.397709,9.827524,63.417305,86.177231"
"0.8781514,0.557229,8.757133,4.368995,9.802346,63.531281,86.359100"
"0.8806677,0.583550,8.742776,4.383352,9.797471,63.423248,86.181374"
"0.8831841,0.559621,8.723633,4.366602,9.771498,63.456871,86.329506"
"0.8857005,0.550050,8.749954,4.390531,9.805153,63.398796,86.402939"
