"Time (s), X (m/s2), Y (m/s2), Z (m/s2), R (m/s2), Theta (deg), Phi (deg)"
"1.7371078,0.319272,9.703786,0.316992,9.714211,88.130005,88.115547"
"1.7420702,0.346929,9.740445,0.295751,9.751108,88.261955,87.960136"
"1.7470328,0.295732,9.746000,0.280351,9.754516,88.353050,88.261955"
"1.7519969,0.256831,9.754437,0.215813,9.760204,88.732994,88.491768"
"1.7569593,0.287007,9.726645,0.268007,9.734570,88.422363,88.309845"
"1.7619234,0.306094,9.673849,0.170161,9.680186,88.992790,88.187691"
"1.7668859,0.365642,9.659570,0.122842,9.667269,89.271927,87.832222"
"1.7718500,0.410797,9.685522,0.123426,9.695016,89.270554,87.571342"
"1.7768124,0.501116,9.671761,0.118724,9.685462,89.297653,87.034027"
"1.7817749,0.503290,9.695176,0.143623,9.709293,89.152428,87.028366"
